file_path,accuracy,f1,recall
gpt4_go_info/filtered_fullinfo_berty_berty_4/evaluation_results_info.json,0.5196078431372549,0.0,0.0
gpt4_go_info/filtered_fullinfo_hashicorp_vagrant_2/evaluation_results_info.json,1.0,1.0,1.0
gpt4_go_info/filtered_fullinfo_prysmaticlabs_prysm_17/evaluation_results_info.json,0.008520179372197309,8.183271971043957e-05,4.2885686873705707e-05
gpt4_go_info/filtered_fullinfo_openconfig_ygnmi_2/evaluation_results_info.json,0.5625,0.30434782608695654,0.5
gpt4_go_info/filtered_fullinfo_SigNoz_signoz_6/evaluation_results_info.json,0.08524590163934426,0.008079005018951467,0.00457441040932502
gpt4_go_info/filtered_fullinfo_hashicorp_hcl_3/evaluation_results_info.json,0.6,0.5,0.4444444444444444
gpt4_go_info/filtered_fullinfo_ClickHouse_ClickHouse_12/evaluation_results_info.json,0.36363636363636365,0.22466624284806105,0.3119834710743801
gpt4_go_info/filtered_fullinfo_hashicorp_packer_4/evaluation_results_info.json,0.4,0.04761904761904762,0.028571428571428574
gpt4_go_info/filtered_fullinfo_huaweicloud_terraform-provider-huaweicloud_2/evaluation_results_info.json,0.7653631284916201,0.01126760563380282,0.005797101449275362
gpt4_go_info/filtered_fullinfo_taosdata_TDengine_3/evaluation_results_info.json,0.6363636363636364,0.1388888888888889,0.1875
gpt4_go_info/filtered_fullinfo_projectdiscovery_proxify_2/evaluation_results_info.json,0.5,0.3333333333333333,0.5
gpt4_go_info/filtered_fullinfo_treeverse_lakeFS_12/evaluation_results_info.json,0.08597285067873303,0.0029835029835029838,0.0015984015984015984
gpt4_go_info/filtered_fullinfo_IBM-Cloud_terraform-provider-ibm_4/evaluation_results_info.json,0.25126475548060706,0.00017316017316017313,8.680555555555555e-05
gpt4_go_info/filtered_fullinfo_feast-dev_feast_2/evaluation_results_info.json,1.0,1.0,1.0
gpt4_go_info/filtered_fullinfo_hyperledger_fabric_2/evaluation_results_info.json,0.8260869565217391,1.0,1.0
gpt4_go_info/filtered_fullinfo_redpanda-data_redpanda_9/evaluation_results_info.json,0.6470588235294118,0.0,0.0
gpt4_go_info/filtered_fullinfo_gruntwork-io_terragrunt_3/evaluation_results_info.json,0.8518518518518519,0.3066666666666667,0.3333333333333333
gpt4_go_info/filtered_fullinfo_litmuschaos_litmus_5/evaluation_results_info.json,0.6190476190476191,0.23076923076923075,0.21428571428571427
gpt4_go_info/filtered_fullinfo_encoredev_encore_5/evaluation_results_info.json,0.22807017543859648,0.0015384615384615385,0.00078125
gpt4_go_info/filtered_fullinfo_hashicorp_terraform-provider-azurerm_24/evaluation_results_info.json,0.12959903889472893,0.000924057129377182,0.0008872361041629566
gpt4_go_info/filtered_fullinfo_apache_beam_7/evaluation_results_info.json,0.6323529411764706,0.30820399113082037,0.3
gpt4_go_info/filtered_fullinfo_hashicorp_nomad_12/evaluation_results_info.json,0.24036979969183359,0.0,0.0
gpt4_go_info/filtered_fullinfo_concourse_concourse_2/evaluation_results_info.json,0.45454545454545453,0.047619047619047616,0.027777777777777776
gpt4_go_info/filtered_fullinfo_go-delve_delve_2/evaluation_results_info.json,0.8597560975609756,0.0060975609756097554,0.0030864197530864196
gpt4_go_info/filtered_fullinfo_kubescape_kubescape_3/evaluation_results_info.json,0.5542168674698795,0.0,0.0
gpt4_go_info/filtered_fullinfo_projectcontour_contour_2/evaluation_results_info.json,1.0,1.0,1.0
gpt4_go_info/filtered_fullinfo_projectdiscovery_httpx_5/evaluation_results_info.json,0.2,0.0,0.0
gpt4_go_info/filtered_fullinfo_aerospike_aerospike-kubernetes-operator_4/evaluation_results_info.json,0.2,0.00303030303030303,0.0015503875968992248
gpt4_go_info/filtered_fullinfo_kubernetes-sigs_aws-efs-csi-driver_2/evaluation_results_info.json,0.8353174603174603,0.0003687315634218289,0.00018477457501847746
gpt4_go_info/filtered_fullinfo_q191201771_lal_2/evaluation_results_info.json,0.16666666666666666,0.28888888888888886,0.25925925925925924
gpt4_go_info/filtered_fullinfo_kubernetes-sigs_aws-ebs-csi-driver_3/evaluation_results_info.json,0.9314040728831725,0.00013842746400885935,6.929046563192905e-05
gpt4_go_info/filtered_fullinfo_istio_istio_2/evaluation_results_info.json,0.7142857142857143,0.42857142857142855,0.3888888888888889
gpt4_go_info/filtered_fullinfo_seaweedfs_seaweedfs_2/evaluation_results_info.json,1.0,1.0,1.0
gpt4_go_info/filtered_fullinfo_openreplay_openreplay_4/evaluation_results_info.json,0.2,0.0021739130434782613,0.0011111111111111111
gpt4_go_info/filtered_fullinfo_HyNetwork_hysteria_2/evaluation_results_info.json,0.43478260869565216,0.032051282051282055,0.017424242424242425
gpt4_go_info/filtered_fullinfo_labring_laf_2/evaluation_results_info.json,0.7872340425531915,0.44047619047619047,0.4868421052631579
gpt4_go_info/filtered_fullinfo_wso2_product-microgateway_5/evaluation_results_info.json,0.9777777777777777,1.0,1.0
gpt4_go_info/filtered_fullinfo_openconfig_ygot_2/evaluation_results_info.json,0.75,0.2,0.5
gpt4_go_info/filtered_fullinfo_gogf_gf_2/evaluation_results_info.json,0.6864406779661016,0.04,0.021739130434782608
gpt4_go_info/filtered_fullinfo_aqueducthq_aqueduct_11/evaluation_results_info.json,0.05585106382978723,0.002483585706517177,0.00128136993337233
gpt4_go_info/filtered_fullinfo_uber_cadence_10/evaluation_results_info.json,0.061016949152542375,5.751092707614447e-05,2.8845044421368408e-05
gpt4_go_info/filtered_fullinfo_siyuan-note_siyuan_2/evaluation_results_info.json,0.9285714285714286,0.7375,0.6666666666666666
