file_path,accuracy,f1,recall
gpt4_php/filtered_fullinfo_WordPress_gutenberg_47/evaluation_results.json,0.09934640522875816,0.000882317182244182,0.035512256442489
gpt4_php/filtered_fullinfo_opencart_opencart_5/evaluation_results.json,0.25510204081632654,0.2141537880959552,0.33124078986147953
gpt4_php/filtered_fullinfo_getsentry_sentry-laravel_2/evaluation_results.json,0.9523809523809523,0.4878048780487805,0.49382716049382713
gpt4_php/filtered_fullinfo_spatie_laravel-permission_2/evaluation_results.json,0.8785046728971962,0.4676616915422886,0.5
gpt4_php/filtered_fullinfo_matomo-org_matomo_12/evaluation_results.json,0.4015151515151515,0.0007407407407407406,0.08333333333333333
gpt4_php/filtered_fullinfo_ZoneMinder_zoneminder_3/evaluation_results.json,0.42857142857142855,0.38888888888888884,0.5
gpt4_php/filtered_fullinfo_beyondcode_laravel-websockets_2/evaluation_results.json,0.39680232558139533,0.28407908428720086,0.5
gpt4_php/filtered_fullinfo_lucascudo_laravel-pt-BR-localization_2/evaluation_results.json,0.5,0.3333333333333333,0.5
gpt4_php/filtered_fullinfo_Dolibarr_dolibarr_5/evaluation_results.json,0.535064935064935,0.2137416579941342,0.2252032520325203
gpt4_php/filtered_fullinfo_imanghafoori1_laravel-microscope_2/evaluation_results.json,0.3,0.29292929292929293,0.5625
gpt4_php/filtered_fullinfo_wallabag_wallabag_2/evaluation_results.json,0.7045454545454546,0.652701882210079,0.7317460317460318
gpt4_php/filtered_fullinfo_PrestaShop_PrestaShop_10/evaluation_results.json,0.1791044776119403,0.005656645569620253,0.03461538461538462
gpt4_php/filtered_fullinfo_yajra_laravel-datatables_3/evaluation_results.json,0.5263157894736842,0.09999999999999999,0.125
gpt4_php/filtered_fullinfo_sabberworm_PHP-CSS-Parser_2/evaluation_results.json,0.5882352941176471,0.47111111111111115,0.5214285714285715
gpt4_php/filtered_fullinfo_nf-core_nf-co.re_10/evaluation_results.json,0.20689655172413793,0.02404026744797536,0.11965811965811965
gpt4_php/filtered_fullinfo_pterodactyl_panel_6/evaluation_results.json,0.8944519621109608,0.0004701457451810061,0.16666666666666666
gpt4_php/filtered_fullinfo_rappasoft_laravel-boilerplate_2/evaluation_results.json,0.975,0.02439024390243903,0.0125
gpt4_php/filtered_fullinfo_FriendsOfPHP_PHP-CS-Fixer_4/evaluation_results.json,0.6536294332117998,0.24371357513539577,0.3156543650585332
gpt4_php/filtered_fullinfo_10up_classifai_3/evaluation_results.json,0.9259259259259259,0.023809523809523808,0.3333333333333333
gpt4_php/filtered_fullinfo_nf-core_tools_3/evaluation_results.json,0.8125,0.0392156862745098,0.3333333333333333
gpt4_php/filtered_fullinfo_zhamao-robot_zhamao-framework_2/evaluation_results.json,0.7647058823529411,0.4333333333333333,0.5
gpt4_php/filtered_fullinfo_humhub_humhub_2/evaluation_results.json,0.17647058823529413,0.1736111111111111,0.31666666666666665
